matchNum,allianceStationID,team,teamMatchNum,scoutingStatusID,preNoShow,preStartPosID,autoLeave,autoL4,autoL3,autoL2,autoL1,autoMissL4,autoMissL3,autoMissL2,autoMissL1,autoAlgaeRmv,autoProcessor,autoBarge,autoMarkCoral,autoMarkAlgae,autoMarkMiss,autoCoralStation1,autoCoralStation2,autoMissProcessor,autoMissBarge,teleL4,teleL3,teleL2,teleL1,teleMissL4,teleMissL3,teleMissL2,teleMissL1,teleAlgaeRmv,teleProcessor,teleBarge,teleMissProcessor,teleMissBarge,teleOppProcessor,teleOppCoral,teleOppAlgae,teleCoralStation1,teleCoralStation2,teleCoralGround,climbStatusID,climbTime,postOppCage,postSubBroke,postBreakDown,postDefense,postWasDefended,postGroundPick,postStationPick,postShotAlgae
48,1,1991,8,1.0,0.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,2,7127,8,1.0,0.0,2.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,6,1,0,0,2,0,0,3,0,0,0,0,0,0,0,9,4,0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
48,3,5142,8,1.0,0.0,5.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,4,2,5,0,0,0,0,0,2,1,0,0,0,0,0,0,0,10,0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
48,4,181,8,1.0,0.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,5,2168,8,1.0,0.0,4.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
48,6,10133,8,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
49,1,5856,8,1.0,0.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
49,2,4987,8,1.0,0.0,4.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,3,9710,8,1.0,0.0,3.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,4,571,8,1.0,0.0,2.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,6,1,0,1,1,3,0,0,0,0,0,0,0,11,0,0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
49,5,7407,8,1.0,0.0,4.0,1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,6,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,12,0,5.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
49,6,228,8,1.0,0.0,3.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
50,1,175,8,1.0,0.0,3.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,2,0,0,0,0,0,0,0,7,0,0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
50,2,4048,8,1.0,0.0,4.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
50,3,558,8,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1.0,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
50,4,3461,8,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
50,5,5746,8,1.0,0.0,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,2,3,0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
50,6,6346,8,1.0,0.0,3.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
51,1,3634,8,1.0,0.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
51,2,6333,8,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
51,3,3654,8,1.0,0.0,5.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6,0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
51,4,178,8,1.0,0.0,2.0,1.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,1,0,0,0,0,0,0,0,0,0,6,0,0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
51,5,3464,8,1.0,0.0,3.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
51,6,1350,8,1.0,0.0,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,7,0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
52,1,155,8,1.0,0.0,3.0,1.0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
52,2,2170,8,1.0,0.0,4.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,1,3,1,0,0,0,0,0,0,0,2,9,0,6.0,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
52,3,173,8,1.0,0.0,1.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,5,1,2,0,0,1,0,1,0,0,0,0,0,0,0,3,10,0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
52,4,7694,8,1.0,0.0,2.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,8,0,0,5.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
52,5,9193,8,1.0,0.0,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
52,6,1099,8,1.0,0.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1,0,0,0,0,0,0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
53,1,7127,9,1.0,0.0,2.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,15,0,0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
53,2,2168,9,1.0,0.0,3.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,9,0,6.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
53,3,10266,9,1.0,1.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
53,4,4987,9,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
53,5,7153,9,1.0,0.0,3.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5.0,60.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
53,6,1027,9,1.0,0.0,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,1,1991,9,1.0,0.0,3.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
54,2,4048,9,1.0,0.0,4.0,1.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,5.0,21.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
54,3,10245,9,1.0,0.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,6.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
54,4,9710,9,1.0,0.0,3.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
54,5,571,9,1.0,0.0,2.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,3,0,2,1,0,0,0,0,0,0,0,9,4,0,6.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
54,6,175,9,1.0,0.0,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
55,1,1350,9,1.0,0.0,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,4,0,0,3,0,0,0,0,0,0,0,8,0,0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
55,2,181,9,1.0,0.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,3,5746,9,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,6.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
55,4,195,9,1.0,0.0,2.0,1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,5,5,4,0,1,0,0,1,0,0,0,0,0,0,0,14,0,0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
55,5,10133,9,1.0,0.0,3.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,1,0,0,0,0,0,1,0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
55,6,5856,9,1.0,0.0,4.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
56,1,2170,9,1.0,0.0,4.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,1,1,0,1,0,0,0,0,0,0,0,7,1,0,5.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
56,2,236,9,1.0,0.0,2.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,2,0,5.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
56,3,1099,9,1.0,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
56,4,558,9,1.0,0.0,3.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
56,5,178,9,1.0,0.0,4.0,1.0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
56,6,228,9,1.0,0.0,2.0,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
57,1,3461,9,1.0,0.0,1.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
57,2,9193,9,1.0,0.0,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
57,3,3146,9,1.0,0.0,3.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8,0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
57,4,3654,9,1.0,0.0,2.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1.0,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
57,5,3464,9,1.0,0.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1.0,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
57,6,7869,9,1.0,0.0,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
58,1,6346,9,1.0,0.0,4.0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
58,2,173,9,1.0,0.0,1.0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4,0,0,1,1,0,0,1,0,0,0,0,0,0,0,8,1,0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
58,3,5142,9,1.0,0.0,5.0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
58,4,7407,9,1.0,0.0,2.0,1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,9,0,0,0,0,0,0,2,0,0,0,0,0,0,0,10,4,0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
58,5,8889,9,1.0,0.0,5.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,4,5,0,1,0,0,0,0,0,4,0,6.0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
58,6,155,9,1.0,0.0,3.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
59,1,3634,9,1.0,0.0,3.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,2,5,0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
59,2,7694,9,1.0,0.0,1.0,1.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,3.0,37.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
59,3,10245,10,1.0,0.0,5.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
59,4,6333,9,1.0,0.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,2,0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
59,5,10266,10,1.0,0.0,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
59,6,195,10,1.0,0.0,2.0,1.0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,4,2,0,0,0,0,3,0,0,0,0,0,0,0,0,12,0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
60,1,10133,10,1.0,0.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1,3,0,0,0,0,0,0,5,0,0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
60,2,175,10,1.0,0.0,3.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,3,4,0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
60,3,5746,10,1.0,0.0,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
60,4,7153,10,1.0,0.0,3.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,5.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
60,5,2170,10,1.0,0.0,2.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
60,6,2168,10,1.0,0.0,4.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,8,0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
61,1,3461,10,1.0,0.0,1.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,10,0,0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
61,2,1099,10,1.0,1.0,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
61,3,3654,10,1.0,0.0,4.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
61,4,9193,10,1.0,0.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6.0,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
61,5,1991,10,1.0,0.0,3.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,3,0,0,0,6.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
61,6,181,10,1.0,0.0,4.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,1,6346,10,1.0,0.0,3.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
62,2,7127,10,1.0,0.0,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,3,0,0,5,0,0,0,0,0,0,0,2,13,0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
62,3,4987,10,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
62,4,178,10,1.0,0.0,2.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,1,0,0,0,0,0,0,0,6,0,0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
62,5,5856,10,1.0,0.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
62,6,8889,10,1.0,0.0,5.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,7,0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
63,1,228,10,1.0,0.0,1.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1.0,,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
63,2,173,10,1.0,1.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
63,3,3146,10,1.0,0.0,3.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,8,0,3.0,21.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
63,4,3634,10,1.0,0.0,3.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
63,5,571,10,1.0,0.0,2.0,1.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,5,3,0,0,0,0,3,0,0,0,0,0,0,0,11,2,0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
63,6,558,10,1.0,0.0,5.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,6,0,5.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
64,1,3464,10,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,14,0,0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
64,2,1027,10,1.0,0.0,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
64,3,9710,10,1.0,0.0,3.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
64,4,7694,10,2.0,1.0,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
